elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
5500,2026-03-09 14:41:03.915,188530242,5475407652,913219887,12572843,5475385153,913603737,82469303,5475378716,913901212,3437,5475373223,915938810,6044,5475368803,915756260,5350,5475363492,914922587,179557869,5475358053,913941502,53489606,5475353136,912671008,77959303,5475346993,912063516,365428,5475340999,912051460,55145771,5475334940,912491794,132835524,5475328956,912075817,13596543208,5475322870,911336305,55231056,5475316503,910656896,44297053,5475310303,910175638,21531,5475304178,455430315,2390,5475296607,455878930,98582930,5475289756,684139781,82398813,5475282340,911906391,43093245,5475275790,912668500,2731,5475269018,911988916,187994744,5475262514,912229019,83740691,5475256021,912970347,231090703,5475249572,911967934
6000,2026-03-09 14:41:04.415,187706324,5972271897,996424908,12317636,5972250435,995688074,80456375,5972245051,994814047,3339,5972240675,996193212,7696,5972234884,995558298,6111,5972228226,995827970,178280515,5972221727,995846332,55093740,5972215769,995528850,79157546,5972209386,995541657,349975,5972203516,995516553,56127632,5972197467,995651688,136893982,5972191490,995083303,13603795318,5972185439,994317985,54720174,5972179090,993609834,44054445,5972172875,993573309,20509,5972166738,497363302,2147,5972159180,497793138,97303639,5972152339,746938615,81644378,5972144923,995577565,43435258,5972138384,996333887,1757,5972131683,995521207,194396248,5972125130,995866688,84800178,5972118665,996782110,232559320,5972112186,995488705
6500,2026-03-09 14:41:04.915,180580053,6470831456,1076745500,12518975,6470809091,1077056100,83994685,6470802689,1077244655,3908,6470797257,1079382024,5785,6470791254,1079221867,6144,6470784645,1079494950,183348751,6470778196,1079583125,55158688,6470772275,1079316463,78460793,6470765955,1079254867,378342,6470759862,1079210579,55085360,6470753860,1079355675,142892579,6470747929,1078954935,13203950620,6470741990,1079232106,53856788,6470735677,1078549731,43153628,6470730130,1078433525,26427,6470724496,538906777,1955,6470716931,539414085,96323674,6470710142,809509172,81441861,6470702783,1079082212,42868591,6470698418,1079796862,4394,6470692891,1077914659,181988982,6470687470,1077250153,77707695,6470682071,1077131389,217309911,6470675973,1075281538
7000,2026-03-09 14:41:05.415,186899315,6970050755,1160748283,12539853,6970028608,1161045814,81109545,6970022191,1160958534,3349,6970016714,1163115073,4382,6970010736,1162669095,5663,6970004088,1162970660,190719886,6969997605,1163295666,58141796,6969991650,1163041555,87425890,6969985634,1163256790,321137,6969979535,1163163135,58961429,6969973482,1163361447,97490732,6969967489,1162932731,14029374638,6969961508,1163203300,58043639,6969955141,1162549852,46078960,6969948971,1162400589,14733,6969944943,580466552,1586,6969938605,579989206,99925890,6969932762,870023513,84426249,6969926321,1159626585,44186740,6969920023,1160021567,1226,6969913248,1159119894,188206376,6969906766,1159521064,80948597,6969900282,1160401570,228639717,6969893844,1159287806
7500,2026-03-09 14:41:05.915,193848272,7467220267,1244183147,13241765,7467198052,1244476620,88149091,7467191607,1245320238,3471,7467186135,1247505900,5155,7467180153,1247106614,5034,7467173540,1247356225,194172981,7467167081,1246986371,59436636,7467161123,1246433064,83851570,7467154738,1246610425,438284,7467148590,1246102721,58858283,7467144438,1246025670,203879597,7467139542,1244895227,13666694079,7467134459,1244178635,55112525,7467129069,1242657880,44464651,7467123145,1242099388,15020,7467117062,620931834,1850,7467109452,621370922,99729296,7467102605,932370436,81963577,7467095233,1242949428,43845591,7467088672,1243888296,1802,7467081911,1242998328,194650012,7467075354,1243444543,86838861,7467068869,1243820778,238321908,7467062663,1242694981
8000,2026-03-09 14:41:06.415,184410327,7964203433,1327523466,12731134,7964182990,1328206587,82009545,7964177758,1329031690,3627,7964173353,1330474031,5796,7964168647,1330015336,5272,7964162202,1329146527,176951235,7964155721,1327722741,56806327,7964149797,1327198296,76888801,7964143759,1326389727,327445,7964137659,1325865688,56330771,7964131629,1326383427,120735844,7964125632,1326049663,13370582331,7964119626,1326295665,54997024,7964113253,1325842469,43319853,7964107064,1325701432,20619,7964101053,662797608,1031,7964093481,664256022,96631059,7964086870,995943186,81319272,7964079485,1328363437,43392308,7964072981,1328840705,1506,7964066213,1327055090,184441146,7964059719,1327484349,79913024,7964053263,1326975031,223971024,7964046790,1326046591
8500,2026-03-09 14:41:06.915,173684660,8460829129,1406847653,11809914,8460806703,1407891350,78539793,8460800741,1409616847,3882,8460795366,1411976442,6281,8460789360,1412838925,5635,8460782669,1412874520,193526615,8460776548,1412450293,57571077,8460770698,1412019615,85303065,8460764310,1411116595,429046,8460758250,1410585630,56359146,8460752229,1410755125,39375672,8460746242,1410122435,13513783816,8460740227,1411241178,56607522,8460733872,1411699885,45144128,8460727702,1411017228,31775,8460723771,705069565,10684,8460717338,705563095,100568172,8460711592,1057190302,84331828,8460705213,1409535560,42686897,8460698887,1409615043,4934,8460692124,1407704782,171637311,8460685588,1407931894,75601860,8460679104,1407448230,211074612,8460672612,1405567797
9000,2026-03-09 14:41:07.415,184667141,8957328605,1490221235,12547054,8957306205,1491351097,80447013,8957299873,1492855520,3222,8957294463,1495510403,3783,8957288476,1496105883,5656,8957281774,1496320760,193064134,8957275272,1496127129,58249969,8957269368,1495744374,83458978,8957263027,1494840068,307539,8957257335,1494313713,57932555,8957251348,1494475192,118790260,8957247248,1493357980,13433568072,8957242348,1493467188,53904439,8957237120,1492680885,41787363,8957231997,1490505429,20636,8957226175,744824596,1871,8957218619,746819332,91311575,8957211828,1119180721,77284938,8957204430,1492513902,42650112,8957197946,1493340927,1447,8957191235,1491124064,186818327,8957184699,1491326831,82506185,8957178204,1490840944,227368871,8957171715,1488629055
9500,2026-03-09 14:41:07.915,187988312,9454875450,1573204508,12630516,9454852989,1574402260,82129085,9454846573,1575879838,3671,9454841119,1578539562,6615,9454835177,1579343705,5715,9454828518,1579804600,181012561,9454824108,1579068981,54339143,9454819824,1577944687,73958305,9454814543,1576262881,291997,9454809538,1574791495,53099883,9454803747,1574452451,205652664,9454797781,1573808835,13109400859,9454792122,1574676576,53462733,9454785863,1574574285,43438687,9454779655,1573422984,20668,9454773779,786817971,1448,9454766593,789778774,95715119,9454759958,1183117977,79511602,9454752547,1577461985,42938437,9454745996,1578269424,1656,9454739431,1575137292,191836474,9454733025,1575038186,85138857,9454726568,1574566700,232794666,9454720071,1572091937
10000,2026-03-09 14:41:08.415,188151824,9952501500,1657074902,13005093,9952479290,1658260894,83509786,9952474395,1659177782,3715,9952470582,1660877065,6700,9952465493,1660571645,5816,9952459882,1659760336,187924429,9952453741,1658828386,56967338,9952448122,1658674903,84279380,9952441853,1658244986,271653,9952435840,1657801822,59792930,9952429838,1658202282,112584371,9952423897,1657559934,14099239226,9952417982,1658427984,56895172,9952411780,1658592790,43774544,9952405928,1657426457,20228,9952399928,828525427,1604,9952392453,831296081,97247500,9952385787,1245161321,83793682,9952378534,1660490821,45127107,9952372761,1661334564,2178,9952367292,1658401697,184673251,9952360798,1658780410,80313628,9952354346,1658348667,227991568,9952347880,1656098232
10500,2026-03-09 14:41:08.915,184646154,10451582701,1738590006,12441663,10451561764,1738773745,81139649,10451555737,1739719337,4600,10451550295,1742403595,14726,10451544391,1743044802,9094,10451537734,1743270421,185641520,10451531283,1742538335,55951886,10451525368,1742425714,77791061,10451519130,1742037286,283200,10451513055,1741253911,55664628,10451507172,1741977559,223445885,10451501234,1741289356,13092490539,10451495216,1742169479,54406690,10451488915,1742611033,43688368,10451482710,1741469819,32271,10451476647,870551323,3339,10451469124,873270655,93040375,10451462274,1307924561,77535402,10451454887,1744242730,41432141,10451448407,1745072105,3131,10451441642,1741956390,183076934,10451435184,1742542935,80669626,10451429578,1741630308,224555807,10451424630,1738430259
11000,2026-03-09 14:41:09.415,178307906,10949568682,1820844015,11817243,10949546264,1822015379,74450054,10949540162,1823219919,3394,10949534907,1825916920,5688,10949528875,1826738739,5760,10949522235,1826782995,186419161,10949515806,1826281666,56348039,10949509974,1826151106,82581716,10949503567,1825825049,315679,10949497491,1825256949,56308440,10949491612,1825766579,70465459,10949485805,1825065450,13592454217,10949479722,1825690247,55479719,10949473380,1826117539,43583711,10949467184,1825212435,20026,10949461111,912543626,1722,10949453494,915228426,95138400,10949446684,1370362057,80337084,10949441725,1827228573,42331434,10949437327,1827093669,1615,10949431667,1822738365,178257864,10949426165,1822840735,77481274,10949419938,1821850623,219385832,10949413528,1819636641
11500,2026-03-09 14:41:09.915,178768267,11442660720,1904550159,11817821,11442638290,1905994961,76213425,11442631830,1906382156,7277,11442626336,1910348844,12202,11442620265,1911059019,10202,11442613597,1911125133,188448391,11442607098,1911014212,55136624,11442601170,1909391666,84904907,11442607886,1909042138,940555,11442603327,1908580896,55366606,11442598467,1907731590,95908103,11442593503,1906563596,13096361624,11442588484,1907241273,53636616,11442582356,1906334585,42228581,11442576182,1905437714,35977,11442570449,952222855,3127,11442562850,954921797,89425817,11442556014,1429423142,73482345,11442548699,1906662201,39949990,11442542243,1907474557,3828,11442535471,1903781101,176995216,11442528940,1905142309,76977533,11442522448,1905428029,216700094,11442515946,1903008324
12000,2026-03-09 14:41:10.415,181449770,11934218950,1984100771,12092079,11934196504,1985214599,79634145,11934190074,1985706444,9437,11934184586,1989032431,22214,11934178772,1989922172,21345,11934172137,1990342872,174763659,11934165675,1990255379,55401914,11934159723,1989250756,76049816,11934153337,1988999906,334086,11934147281,1989059496,55148545,11934141226,1988931735,106946508,11934135311,1988477989,13054199661,11934129260,1989855482,56309569,11934122903,1992232345,44992909,11934116727,1991745294,56203,11934110591,993954345,4106,11934102979,996821258,98737301,11934096137,1492156684,82387838,11934088724,1990411113,45115868,11934082480,1992009068,4383,11934077626,1987534393,189022749,11934072591,1987992042,82445666,11934067155,1987165700,225346230,11934061731,1983415665
12500,2026-03-09 14:41:10.915,190206519,12432477545,2067835269,12959097,12432455138,2068683063,84040109,12432448694,2069121272,3466,12432443259,2072721952,5306,12432437291,2073302124,5299,12432430861,2073995004,183289339,12432424361,2073958478,55632805,12432418384,2072938313,80201843,12432411983,2072965284,319590,12432405899,2073037882,55385684,12432400188,2072958179,79630732,12432394206,2072480409,13303792284,12432388099,2073606626,54262448,12432381735,2075987125,43761143,12432375514,2075410989,19490,12432369383,1035914414,1065,12432363396,1038101218,98730187,12432357805,1553453591,84049862,12432351546,2071506206,42952797,12432346086,2072046807,1887,12432339583,2067721018,178426263,12432333086,2069148659,79693959,12432326635,2069514492,227505364,12432320243,2066548978
13000,2026-03-09 14:41:11.415,187460478,12929858838,2150623045,12410753,12929836438,2151768219,80138195,12929830349,2152695667,3429,12929837939,2156561739,5328,12929831912,2157290294,5602,12929825249,2158003997,192131626,12929818770,2157852869,56174748,12929812839,2156540385,85828630,12929806492,2156618574,395799,12929800395,2156647119,55897286,12929794391,2156403010,48102933,12929788436,2155961559,13447710299,12929784807,2156579405,54936145,12929779857,2157973024,44004937,12929775891,2156678819,18362,12929770598,1075919797,1114,12929764219,1078592996,98219370,12929757660,1614685909,83344091,12929750830,2153780843,44447889,12929744351,2155024115,1550,12929737602,2151223953,184850089,12929731411,2152626954,80484330,12929725184,2152450802,229675184,12929718770,2149519334
13500,2026-03-09 14:41:11.915,189130047,13427989528,2234598507,12754198,13427967662,2235731380,81293549,13427961656,2236428891,3416,13427956287,2240280629,5430,13427950279,2240433834,5614,13427943633,2240920367,183422790,13427937268,2241052030,56603946,13427931332,2239762740,77283859,13427927008,2239878705,404544,13427922355,2238914544,54894062,13427917564,2237654479,196725767,13427912767,2235989841,12984714758,13427907000,2236606127,52877988,13427900679,2239216311,42970839,13427894613,2238921608,28094,13427889157,1117936956,1162,13427883427,1120580729,94903539,13427877542,1677670637,78620653,13427871576,2237762503,42131356,13427866673,2239037890,1387,13427860994,2234962371,187118843,13427854668,2236358141,84056281,13427848442,2236155488,231662048,13427842290,2233167681
14000,2026-03-09 14:41:12.415,189141893,13925486575,2318429530,12992825,13925464254,2319338417,84714720,13925457865,2319734153,3547,13925452346,2323670758,6790,13925448483,2323364692,5515,13925442930,2322808503,192537559,13925437455,2322278893,57613035,13925432529,2319712209,82216816,13925426394,2319817226,296972,13925420210,2320040441,57603577,13925414177,2319767304,104466131,13925408180,2319366826,13814629452,13925402271,2320506352,56703275,13925395890,2323197028,44568810,13925389702,2322818874,19570,13925383578,1159799543,1653,13925375966,1161860516,101184422,13925369108,1739949326,85690669,13925361687,2321058343,45612654,13925355150,2322182094,1038,13925348369,2318683900,187405066,13925341805,2320064784,80768161,13925335567,2319808719,228822730,13925329088,2316942147
14500,2026-03-09 14:41:12.915,191393852,14421827143,2400520151,12583938,14421807448,2400397959,80880836,14421801959,2399746080,3768,14421796695,2403189714,7464,14421790700,2403376826,5890,14421784028,2404162898,192765409,14421777517,2404429268,59839621,14421771950,2402793984,87025234,14421765571,2403057058,396262,14421759416,2402833630,60073041,14421753331,2402760445,144039297,14421747329,2402365949,14068328099,14421741633,2403894540,57812975,14421735306,2406731763,46474391,14421729104,2406399821,16595,14421722972,1202746509,1915,14421715368,1204471494,103991127,14421708544,1803564534,87267184,14421701127,2405419221,45920127,14421694619,2405162977,2947,14421687847,2402027377,195392010,14421681402,2403062355,84605974,14421674921,2403047124,237048455,14421669382,2400098875
