elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
8000,2026-03-08 21:35:01.118,39778154,7995972578,1332504201,4070354,7995956245,1334414756,833616,7995947181,1335351701,2889,7995939650,1336681981,11470,7995932254,1335634494,3662,7995924664,1333877231,13143802,7995917343,1331720475,15681110,7995905607,1330873699,18195307,7995895243,1330479560,459936,7995886258,1330577912,14515387,7995875749,1331803604,7347411,7995865849,1331758978,2949525460,7995856998,1332169335,11095442,7995845708,1333055793,9893868,7995835105,1332867818,368069,7995825560,665135901,168850,7995815466,665375284,29107703,7995805758,998209641,23103294,7995795267,1332149370,8866786,7995785208,1333011713,150943,7995772993,1332933202,85429943,7995763576,1332963557,64707769,7995753592,1332064334,99742325,7995742532,1331485027
8500,2026-03-08 21:35:01.618,37294412,8495991980,1416034332,3944284,8495976578,1416944272,3229872,8495968290,1416873248,2991,8495961436,1417192855,12778,8495952094,1416106113,5294,8495942908,1415362746,36774698,8495934227,1414170541,12038132,8495921133,1414338609,54278433,8495910009,1414505273,476775,8495900860,1414565373,12869346,8495890601,1415798205,8264043,8495880568,1415793490,2802566523,8495871535,1416214344,11431694,8495859988,1417095594,10212763,8495849280,1416898884,81676,8495839574,707119476,61133,8495829372,707364229,25123641,8495819389,1061178965,20433034,8495808766,1416129962,7831440,8495798584,1417003500,117616,8495786031,1416916882,66274615,8495776505,1416979400,51948366,8495766340,1416097450,92912971,8495755148,1415492375
9000,2026-03-08 21:35:02.118,117177056,8995987655,1496500481,3387455,8995971692,1498425844,138283608,8995962540,1499353174,3213,8995954877,1500662318,7873,8995945538,1500086046,4529,8995936423,1499355799,109691483,8995927911,1498149626,16761886,8995914953,1498313582,43343173,8995903997,1498535629,568015,8995895066,1498615007,15356629,8995884601,1499810147,10493268,8995874661,1499802733,3453023958,8995865737,1500202434,13416753,8995854285,1501093462,11667863,8995843690,1500899453,39882,8995834106,749078879,5234,8995823991,749349790,29037996,8995814095,1124189416,23567184,8995803597,1500170883,10197582,8995793847,1500996199,58123,8995783743,1500492015,58125346,8995775735,1499510491,63076161,8995766993,1497609543,168984417,8995757054,1496060326
9500,2026-03-08 21:35:02.618,78552790,9492105824,1581009036,3932164,9492089479,1581983956,52481943,9492080500,1583762435,3880,9492072862,1584904506,8698,9492063550,1584400723,6131,9492054550,1583767885,38425470,9492045991,1581712707,15329779,9492033063,1581979963,964267,9492022543,1582188004,534280,9492013527,1582237610,15859289,9492003598,1582696695,14042891,9491993664,1582677625,3466214104,9491988099,1582683945,13017926,9491978446,1583400457,9942131,9491970117,1582825783,118316,9491961142,789659332,86746,9491951578,790024255,24739732,9491943774,1184813043,19934196,9491934069,1580580487,8273154,9491924023,1580425804,99811,9491911628,1580436031,82671771,9491902287,1581340002,66049599,9491892290,1580526205,143361451,9491881162,1580089431
10000,2026-03-08 21:35:03.118,88961505,9991946428,1665035450,3769358,9991930010,1665998978,52525211,9991920974,1667668973,4412,9991913169,1668833528,5462,9991903616,1668325664,3678,9991894470,1667674245,43141072,9991885959,1665667819,11887681,9991872906,1665939840,33684046,9991863912,1665677060,317865,9991856126,1664725428,11319469,9991846586,1664234171,180783,9991837630,1663177896,1992422009,9991828894,1663086227,9285781,9991817393,1664818502,9132978,9991806797,1665245158,86909,9991797559,831674698,34837,9991787407,832034006,31986293,9991777524,1247800265,26202649,9991766957,1664558419,10993006,9991756790,1664401390,102306,9991744798,1664403278,97823761,9991735373,1665351510,86124248,9991725264,1664560430,170308097,9991714117,1664119653
10500,2026-03-08 21:35:03.618,67663145,10491929660,1749046948,4028350,10491914092,1749957866,57361632,10491905165,1751596227,5363,10491897679,1752796840,12798,10491890423,1751842381,6444,10491883162,1750221862,36368165,10491876189,1747224387,16299151,10491865898,1746463971,11645378,10491857643,1746133495,372039,10491849463,1746198546,14768618,10491840204,1746698832,8937954,10491831188,1746674589,3025695056,10491822852,1747086715,12936787,10491811719,1748807888,11297003,10491801578,1749255943,272441,10491792277,873681689,102585,10491782245,874033117,29559994,10491772408,1310789247,24294885,10491762693,1748589272,11142972,10491752950,1748425780,111434,10491740724,1748395618,64109475,10491731602,1749359762,51712699,10491721858,1748551487,116106822,10491710906,1748125372
11000,2026-03-08 21:35:04.118,30303527,10991890676,1832527721,4133833,10991876210,1832452014,678137,10991868587,1833113633,2991,10991862468,1833325131,6286,10991854289,1832286151,4212,10991845510,1831636890,45603093,10991837664,1829666381,12594478,10991825158,1829875633,52325672,10991814454,1830113463,443231,10991806013,1830209643,13359319,10991796537,1830714435,8786382,10991787131,1830695971,2848599812,10991778751,1831108708,12127471,10991768672,1832815950,10260243,10991758607,1833243571,115559,10991749430,915700183,75033,10991740386,916009100,24945994,10991731164,1373796603,20519773,10991721585,1832578009,8273710,10991714830,1832416471,91385,10991704342,1832436784,67370979,10991696507,1833367592,43786637,10991686911,1832552558,74439996,10991676905,1832110922
11500,2026-03-08 21:35:04.618,71968807,11489826988,1913812709,3999461,11489810581,1914762018,55582621,11489815396,1916441836,3219,11489807615,1916679233,8586,11489798087,1916176209,5140,11489788840,1915500466,31139633,11489780307,1913504513,15203633,11489767599,1913712863,17033082,11489756725,1913912536,471681,11489747722,1914041873,14843243,11489737130,1914537468,12364894,11489727062,1914542239,3204314076,11489718056,1914791455,13005786,11489706542,1916406876,11245349,11489696226,1917844091,289392,11489686560,958622273,92223,11489676381,957933222,30989811,11489668604,1436395996,25166437,11489659464,1915177333,11802413,11489650380,1913981999,75688,11489639262,1912999308,72199721,11489630014,1913186402,59855819,11489619887,1912333357,133241917,11489608839,1912881967
12000,2026-03-08 21:35:05.118,14347637,11989823898,1997865273,4396617,11989807462,1998790353,4619846,11989798803,2000465894,7281,11989791041,2000704265,13415,11989782139,2000117267,7045,11989772984,1999484840,120087812,11989764432,1997477522,14166701,11989751820,1997703859,134758333,11989740972,1997908800,361588,11989731991,1998030338,17031201,11989721512,1998533562,17181985,11989711778,1998514646,3078168006,11989702887,1998775735,11340867,11989693969,1999983767,9715648,11989684770,2000429513,74424,11989675536,998648456,4481,11989666382,997941357,27947970,11989656449,1496845070,23602371,11989646205,1996601798,11532149,11989636132,1996363947,3435,11989623871,1996391065,12912454,11989614606,1997135575,760602,11989604767,1996310676,14094537,11989593672,1996871672
12500,2026-03-08 21:35:05.618,42567190,12483630511,2078661093,3556419,12483615838,2078652669,85856838,12483606978,2079834753,5443,12483599613,2080136446,13735,12483590344,2079473037,6758,12483581330,2079791648,126478172,12483573347,2078853531,14204227,12483560424,2079024386,61682258,12483549818,2079347295,648851,12483541758,2078416819,13569929,12483532939,2079838237,11938232,12483524975,2080818084,3106383352,12483517105,2082038097,11921900,12483506455,2083768265,9892822,12483495934,2084224789,35479,12483486663,1041120513,3831,12483476673,1039406558,26446002,12483467036,1560112708,21584121,12483456675,2080714551,9702854,12483447058,2080701261,3256,12483434837,2081772204,13075659,12483425819,2081548962,1131111,12483417273,2080177245,23721703,12483407392,2079677862
13000,2026-03-08 21:35:06.118,66045480,12981600157,2160458856,3468827,12981583907,2161528278,47092640,12981574638,2163219085,2814,12981566851,2163307120,9086,12981557493,2162905357,4933,12981548261,2163020653,27080654,12981539617,2162342462,14839066,12981526525,2162727199,22000682,12981515494,2163055780,445675,12981523002,2162413963,13590085,12981512737,2163874595,12792105,12981502744,2164811160,3250906504,12981493774,2166014067,12740636,12981482234,2167749342,10869575,12981471674,2168182815,249350,12981462047,1083130811,170154,12981452051,1081441366,26184404,12981442160,1623126202,22090195,12981434021,2164080526,10330089,12981425447,2163052523,151868,12981414167,2162845516,78630451,12981406205,2161471143,69846923,12981396420,2159913672,150301233,12981385506,2160421235
13500,2026-03-08 21:35:06.618,26183615,13480361326,2243910223,3716101,13480344930,2244981958,30539227,13480335523,2246684043,3041,13480328121,2247318507,9299,13480318609,2246910407,4697,13480309590,2247015470,62820680,13480301149,2246315268,13800300,13480288619,2246664901,69268839,13480277867,2247014707,396886,13480269154,2246378656,12912527,13480258910,2247848826,8281112,13480248918,2248890318,2649756112,13480240555,2249964080,10501362,13480229289,2251510815,8905687,13480220784,2251586197,87113,13480212466,1123743691,36976,13480202487,1121387174,24249286,13480192570,1682678845,19564053,13480181977,2244009415,7918395,13480171824,2244012916,7127,13480159249,2244811688,10540800,13480149727,2244825746,654990,13480139534,2243911230,24995661,13480128409,2243873735
14000,2026-03-08 21:35:07.118,12339007,13980323389,2327958609,3967491,13980307772,2328970795,649852,13980298986,2330677436,2866,13980291903,2331281997,13387,13980283218,2330891755,4804,13980274830,2330994170,14085099,13980267261,2330319888,16249060,13980255146,2330687974,655393,13980244690,2330974438,376587,13980236403,2330387327,15001385,13980228551,2331450084,10564905,13980220816,2331429484,2520867567,13980214082,2331516055,8555818,13980204090,2332075395,7347199,13980195142,2331904537,426482,13980186225,1165139443,267809,13980176936,1163372761,30560351,13980167546,1745681967,25290403,13980157967,2328014057,10948539,13980148236,2328001378,187595,13980136490,2328833618,44521201,13980127417,2328858984,9706435,13980117749,2327950933,13385229,13980107075,2327909623
14500,2026-03-08 21:35:07.618,90170981,14479450353,2411972053,3827294,14479434571,2412987781,41096356,14479442180,2414664555,2799,14479434716,2415279044,9161,14479425386,2414840268,4520,14479416316,2414946615,10853065,14479410140,2413586945,12673887,14479398503,2412963896,627992,14479388469,2412277874,362344,14479380517,2410685305,12110344,14479370361,2411680383,8294594,14479360404,2412608039,2830760649,14479351575,2413668684,11093700,14479340151,2415186347,10003723,14479329559,2415800477,56244,14479319998,1207119192,61659,14479309952,1205141054,24688626,14479300126,1808438522,19319151,14479289935,2411779350,7129771,14479279837,2411779048,166155,14479267478,2412807136,104454874,14479258133,2412857082,97961177,14479248116,2411938389,193992975,14479237070,2411898922
15000,2026-03-08 21:35:08.118,68192382,14979391954,2495940140,3685517,14979375419,2496981206,101096851,14979383633,2498248576,3843,14979377470,2497872470,13116,14979369369,2496451963,3655,14979378165,2495549002,157846922,14979369759,2494035108,14062007,14979356895,2494352432,99689017,14979345776,2494672580,365987,14979336623,2494106656,13888970,14979325997,2495656629,6711770,14979315891,2496600749,3036438884,14979306855,2497634699,12475913,14979295327,2499157191,11021185,14979284651,2499780475,15913,14979274975,1249078173,2234,14979264773,1247095806,27695181,14979254849,1871362642,23256338,14979244254,2495741137,11412515,14979234091,2495789573,2237,14979221553,2496800613,15309757,14979212031,2496868689,1972365,14979201873,2495921708,62539795,14979190673,2495889114
15500,2026-03-08 21:35:08.618,25741545,15479361283,2577441527,3763141,15479346292,2577529179,40749665,15479337271,2578650869,5311,15479329545,2579296605,13066,15479319998,2578900520,4237,15479310711,2578958866,114844070,15479302043,2578035969,13873844,15479289310,2578343640,80408100,15479278289,2578657278,381982,15479269171,2578064091,13856589,15479258562,2579623298,9353016,15479248477,2580617668,2670726861,15479239462,2581629465,10548060,15479228001,2583184793,8818549,15479217335,2583781691,14986,15479207744,1291059567,2053,15479197660,1289082732,26457069,15479187702,1934376785,21775087,15479177143,2579748963,9586920,15479166974,2579777018,1883,15479154444,2580838971,11083699,15479144940,2580865504,636844,15479135948,2579520991,12760664,15479125981,2578452811
16000,2026-03-08 21:35:09.118,109471458,15979302239,2659885460,3455626,15979286193,2660945135,112123109,15979277205,2662650092,2675,15979269883,2663291520,10303,15979260688,2662854476,4248,15979251621,2662944214,70743375,15979243514,2662038430,15172245,15979230827,2662378813,40615346,15979220025,2662672453,345986,15979211537,2662073083,14827365,15979201197,2663639237,14175946,15979191807,2664644059,3347283164,15979183031,2665612558,13131439,15979171667,2667188784,11333884,15979161186,2667743587,18783,15979151735,1333055188,4225,15979141953,1331142653,28525883,15979132800,1997406502,23935205,15979125182,2663349770,12046434,15979116410,2662341016,6410,15979104921,2662352722,27802327,15979096677,2661413000,42762532,15979086796,2659883200,152284462,15979075599,2659819988
16501,2026-03-08 21:35:09.618,93201880,16478378482,2743678646,3615605,16478362187,2744721193,80527749,16478352990,2746459793,2711,16478345582,2747109006,7847,16478336137,2746587160,3569,16478327100,2746678080,37536259,16478318636,2745765144,11966293,16478305637,2746365974,11295549,16478294687,2746630947,394266,16478285920,2746087520,12514648,16478275669,2747379003,11073201,16478265879,2748381388,2758043620,16478257714,2749422566,10135184,16478246778,2750905068,8641834,16478236437,2751487290,20269,16478230390,1373870493,3809,16478222705,1371047635,23487422,16478214347,2057295471,19319305,16478205025,2743681444,8167054,16478195708,2743600362,118956,16478183404,2744540340,74092774,16478174022,2744595650,77095989,16478163973,2743611485,171826626,16478153224,2743314046
17000,2026-03-08 21:35:10.118,37513733,16975909716,2827493706,3381502,16975893891,2828518798,8178405,16975885330,2830029276,2764,16975877875,2830847641,7413,16975869150,2830301047,3892,16975860437,2830412956,11216253,16975852162,2829743709,12115532,16975839440,2830334436,719007,16975829736,2830518160,478586,16975823689,2828791842,11951040,16975815073,2829055275,4797517,16975806779,2829094753,2749860116,16975799407,2829279792,9573907,16975788693,2830903996,7523545,16975778325,2831536521,262659,16975769030,1415209453,138340,16975759193,1413368390,23821043,16975749745,2120566623,19459172,16975739857,2827961840,7360811,16975729991,2827568205,136700,16975718043,2828482980,47613897,16975709017,2828580861,36086870,16975699300,2827576836,81040961,16975688349,2827086576
17500,2026-03-08 21:35:10.618,16633041,17474517906,2911242399,3751371,17474501713,2912270018,26339606,17474493187,2913795197,4112,17474485896,2914816879,8953,17474476656,2913968348,4642,17474471303,2913484127,61100710,17474464472,2911821392,14862210,17474453301,2911494016,50961235,17474444452,2910701040,489213,17474436388,2909029754,14036399,17474426252,2910301726,11674986,17474417034,2911266640,3341648184,17474408458,2912687006,11911102,17474397373,2914811835,10713754,17474387654,2915347267,278714,17474378257,1457122962,137892,17474368835,1455427077,27678511,17474359298,2183587261,22535876,17474349454,2911978725,9392825,17474339571,2911593823,190670,17474327398,2912172537,48292429,17474318982,2912282891,25936106,17474309210,2911260124,37987250,17474298449,2910512063
