elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
6500,2026-03-09 14:40:13.768,90231425,6487734211,1080767753,29301,6487723448,1082719642,61423789,6487715284,1084417343,1046,6487709249,1084944980,501328,6487702502,1085065332,656930,6487694362,1084221489,88069244,6487686223,1084088115,2687581,6487679923,1084171202,60025216,6487674893,1082844216,240964505,6487668441,1082622728,2608191,6487661667,1080932239,55126,6487655595,1079902538,64822864,6487648914,1079660714,1009923,6487642326,1078751356,1455,6487635815,1078945065,1080251,6487627756,539692841,721,6487619743,539654789,372816015,6487612251,809504689,63692,6487605565,1080212923,2581,6487599152,1080598362,768,6487592396,1080316985,88482520,6487584161,1080115918,60756751,6487576111,1079133680,134006081,6487568303,1079064429
7000,2026-03-09 14:40:14.268,87494661,6987404415,1164498123,28125,6987393111,1166424314,59260018,6987384877,1168443437,1010,6987378726,1168957140,636923,6987373116,1168480481,605580,6987366252,1166649399,83457502,6987359146,1165499171,2660118,6987353835,1164577233,57305149,6987347680,1163419315,242990270,6987339735,1164197195,2826621,6987332104,1163498194,56986,6987324914,1163478383,66769293,6987317058,1163670079,1069264,6987310270,1162756247,1009,6987303887,1162941120,1007524,6987295917,581696480,552,6987287908,581666415,360838270,6987280354,872506561,58804,6987273906,1164220060,1944,6987267512,1164527538,744,6987260574,1164239131,86957028,6987251981,1164064857,60089033,6987243796,1162791297,130730014,6987235800,1162799749
7500,2026-03-09 14:40:14.768,86804434,7487387732,1247941102,27307,7487377317,1248903083,57624441,7487370233,1249892171,970,7487364958,1249367792,573026,7487358609,1249049624,559205,7487350633,1248215044,85803247,7487342371,1248053726,2969733,7487336000,1248157837,60221744,7487329340,1247404774,243079015,7487321316,1248150574,2963371,7487313568,1247488269,57139,7487306304,1247452789,66372010,7487298856,1247656880,1113016,7487292091,1246760518,1260,7487285456,1246933900,1042272,7487277260,623666499,660,7487269127,623648419,360642634,7487261233,935490790,53332,7487254336,1248201448,1259,7487247793,1248531629,893,7487241110,1248246509,87827479,7487232650,1248069181,59759451,7487224622,1246800719,131076867,7487216830,1246830243
8000,2026-03-09 14:40:15.268,83052296,7987334369,1328506262,26906,7987322837,1330489384,58354318,7987314444,1332464810,922,7987308083,1332984258,644787,7987301305,1333056332,665331,7987293215,1332204158,84685370,7987285156,1332026043,3433316,7987278882,1332119453,58224563,7987272388,1331391793,207725679,7987264498,1332160082,3455451,7987256754,1331520140,57475,7987249353,1331454234,68166094,7987241489,1331661228,1088443,7987234704,1330778121,1794,7987228081,1330912752,993870,7987219872,665637690,611,7987211727,665615101,329612590,7987203817,998434334,65310,7987197237,1332169883,1714,7987190811,1332499092,755,7987185342,1331680739,83901646,7987178135,1330505533,56759765,7987171557,1328248472,123257838,7987164581,1327263036
8500,2026-03-09 14:40:15.768,88323806,8487305303,1412479359,28742,8487293773,1414430336,60282195,8487285375,1416435225,1030,8487278933,1416956444,561072,8487271996,1417054974,663491,8487263741,1416232536,88311911,8487255514,1416015984,3056352,8487249062,1416118600,60376746,8487242355,1415375100,236163592,8487234187,1416139499,3143276,8487226274,1415519374,58346,8487218864,1415490308,60147008,8487211014,1415712516,1109424,8487204249,1414793098,2027,8487197614,1414936808,989335,8487189386,707629301,804,8487182290,707037489,335557694,8487175918,1059858499,57044,8487170085,1413564104,1681,8487164286,1412927734,811,8487157550,1412238440,84046331,8487148935,1412073292,58643590,8487140748,1410834615,130594799,8487132814,1410819042
9000,2026-03-09 14:40:16.268,88407094,8987033465,1496463954,28392,8987022111,1498428796,60486500,8987013922,1500414612,952,8987007717,1500970429,467242,8987001026,1501070372,631691,8986993031,1500237928,88802204,8986984962,1500024238,2990245,8986978770,1500110027,61343731,8986985196,1499361193,258754022,8986977131,1499882153,2989437,8986969283,1499263639,60710,8986961953,1499249325,72677904,8986955258,1498917606,1145327,8986949867,1497252908,606,8986944407,1496398971,1069057,8986936946,747624336,637,8986928928,747612414,355725687,8986921506,1121433482,46950,8986914764,1496091181,1537,8986908401,1496466426,732,8986901799,1496210357,88595461,8986893438,1496035724,60473583,8986885419,1494852390,132254962,8986877688,1494804286
9500,2026-03-09 14:40:16.768,87331514,9486446350,1580473536,28152,9486435164,1582416873,59685461,9486426903,1584426711,993,9486420600,1584949527,246316,9486413916,1585007477,563316,9486405807,1584215649,88817445,9486397806,1583963299,3292810,9486391669,1584079594,60561716,9486386385,1582792540,261948885,9486379524,1582277834,3227345,9486372829,1580489174,72200,9486366622,1579433913,77740274,9486359531,1579192139,1263842,9486352949,1578541621,1496,9486346558,1578877785,1094258,9486338481,789615873,552,9486330404,789610589,333529333,9486322594,1184447631,38158,9486315755,1579852489,2179,9486309348,1580209820,660,9486302505,1579954420,85193547,9486294097,1579776102,59066043,9486286014,1578831069,130435268,9486278624,1578802460
10000,2026-03-09 14:40:17.268,88308970,9985769690,1664400818,29878,9985758325,1666360684,60152656,9985750055,1668428427,1023,9985745382,1668375174,318753,9985739797,1667404068,551874,9985732707,1665588841,82902860,9985725634,1664328258,3335116,9985719726,1664008755,56281675,9985713210,1663335924,241154852,9985705625,1663836638,3358116,9985697841,1663464824,64389,9985690506,1663428470,78947822,9985683392,1663612548,1245209,9985676856,1662973347,1201,9985670622,1662874214,1134274,9985662667,831611452,612,9985654888,831623444,356840396,9985647128,1247462942,70636,9985640806,1663873049,2214,9985634980,1664217586,726,9985628218,1663970233,86547583,9985619941,1663778690,59346894,9985611973,1662790995,130913121,9985604233,1662753088
10500,2026-03-09 14:40:17.768,85245745,10485024219,1746570706,27425,10485013973,1747542406,57030175,10485007336,1748860380,923,10485001894,1748963372,464757,10484995620,1748997759,647977,10484988169,1747915994,85846110,10484980082,1747650572,3124814,10484974292,1747759398,59201816,10484968209,1747089949,240056225,10484960751,1747580814,3118448,10484953392,1747218543,56565,10484946109,1747184309,72689621,10484938883,1747356557,1173409,10484933189,1747013217,1308,10484927132,1746880728,1113220,10484919429,873589224,960,10484911753,873615524,347586048,10484904086,1310449094,56645,10484897712,1747860068,1925,10484891520,1748203009,761,10484885059,1747960715,86029423,10484876685,1747774605,58967905,10484869296,1746537045,128118219,10484862333,1745954008
11000,2026-03-09 14:40:18.268,84994185,10984393447,1827821368,28294,10984382483,1830053368,59327625,10984374895,1832381659,1000,10984368976,1832906022,400891,10984362589,1832968671,637017,10984354484,1831871240,86871201,10984346845,1831656290,3121044,10984341000,1831761364,59206122,10984334601,1831118347,245890013,10984327276,1831581596,3103505,10984319606,1831215555,58814,10984312435,1831199242,80618364,10984304981,1831336194,1221200,10984298716,1831027791,1302,10984292815,1830629230,1115197,10984285485,915307023,563,10984277842,915601985,366726942,10984270176,1373456671,49463,10984263414,1831831612,1307,10984259119,1831672659,558,10984254322,1830407554,85072380,10984246868,1828955310,57427727,10984240381,1826696578,125361897,10984232925,1826155140
11500,2026-03-09 14:40:18.768,86584493,11483570827,1911365167,28002,11483559578,1913868819,59491211,11483552024,1916170850,958,11483546523,1916695860,533883,11483539733,1916944024,613948,11483531910,1915815785,87772235,11483524517,1915613350,2966113,11483518284,1915742060,59912864,11483511729,1915113973,241447018,11483504051,1915574145,3154270,11483496692,1915187714,59439,11483489388,1915168635,70217287,11483482002,1915321882,1169383,11483475880,1914745129,575,11483469969,1914382263,922957,11483463465,956692857,624,11483456928,955987300,323653090,11483450614,1433858063,49831,11483445182,1912242347,1441,11483439125,1912230193,630,11483432593,1911947075,83892402,11483424612,1911239113,58178655,11483416991,1909984683,129176706,11483409488,1909905131
12000,2026-03-09 14:40:19.268,87726904,11982316566,1994448217,28375,11982305572,1996965297,60534413,11982297413,2000168949,1054,11982291515,2000683133,411680,11982285116,2000933229,747259,11982276994,1999815465,87670098,11982268887,1999357618,3084857,11982262564,1999483253,59687294,11982256030,1998816417,247754041,11982247957,1999251427,3191766,11982240158,1999123042,89595,11982234568,1998562525,72909026,11982228755,1997757570,1121171,11982223362,1996182662,1351,11982217811,1994849559,1023827,11982210455,997254257,924,11982202554,997495676,350940996,11982195549,1496370020,63388,11982188874,1995763406,2172,11982182401,1996230930,612,11982175951,1995956496,87638923,11982168045,1995224879,59643347,11982160632,1993055861,130829300,11982153185,1992973168
12500,2026-03-09 14:40:19.768,87165199,12481725079,2078168608,28449,12481713602,2080916883,59515087,12481705230,2084164463,1059,12481698792,2084671336,395947,12481691841,2084908806,676333,12481683585,2083819757,86581146,12481675337,2083337306,3207981,12481670070,2082863497,58028869,12481664619,2081202490,234332445,12481657803,2080642413,3090546,12481650909,2079527809,56599,12481643758,2079124825,72795887,12481635902,2079345914,1139007,12481629123,2078478703,1633,12481622498,2078175926,1039581,12481614237,1039284356,912,12481606089,1039435263,337757208,12481598196,1559320517,78735,12481591433,2079700109,2292,12481584861,2080187559,750,12481577858,2079985955,86894045,12481569275,2079000815,59394219,12481561089,2076812994,129690459,12481553131,2076724345
13000,2026-03-09 14:40:20.268,85827823,12980156951,2161611946,27559,12980145624,2164664071,58298066,12980137380,2167888190,1047,12980132336,2167836212,678065,12980126694,2167358494,696806,12980120020,2165003995,79981968,12980113979,2163536338,3289005,12980121513,2163232806,55129357,12980114948,2162555694,205559122,12980107374,2163208540,3386977,12980100033,2163080944,59389,12980093010,2163075946,65465256,12980085989,2163302829,1089088,12980079346,2162205143,2624,12980072815,2161531100,964394,12980064661,1080915685,624,12980056576,1081335797,315695353,12980048725,1622225384,54671,12980041863,2163583763,1235,12980035382,2164058914,701,12980028471,2163944510,85097012,12980019954,2162677965,58447133,12980026626,2160527777,127840211,12980021293,2160425320
13500,2026-03-09 14:40:20.768,82234853,13476282808,2242865178,26490,13476272308,2245501403,54530855,13476264914,2247542772,1204,13476258766,2247908485,928472,13476251871,2248429678,881272,13476243621,2246747838,83863332,13476235373,2246232542,3162744,13476229006,2246127326,58634473,13476222320,2245481733,228717183,13476214202,2246669600,3209741,13476206310,2246790785,58946,13476198930,2247066710,68681676,13476191085,2247280931,1140882,13476184329,2245379126,2113,13476177690,2244734314,960317,13476169567,1122656292,815,13476161423,1123095181,317870784,13476153512,1684977562,87580,13476146611,2247303262,5191,13476140042,2248026231,1420,13476133046,2247881549,83976591,13476124453,2245835473,57644556,13476116245,2243661239,122821544,13476109068,2242707418
14000,2026-03-09 14:40:21.268,88163875,13976103975,2325286686,27813,13976092464,2328084822,59919899,13976084083,2331132174,982,13976077646,2331892428,520807,13976070705,2332426262,734602,13976062473,2330737183,88464946,13976054463,2330224150,2824872,13976048035,2330132580,60326843,13976041341,2329474616,242374665,13976033179,2330671077,2806840,13976025274,2330797402,61520,13976017880,2331054580,70515599,13976010030,2331313425,1066566,13976003398,2329384311,1926,13975996786,2328722610,981284,13975988540,1164655984,671,13975980411,1165096499,350718484,13975972518,1747985132,71320,13975966724,2330738419,1889,13975961346,2330455703,756,13975955367,2329308391,85675593,13975947760,2327096227,58692137,13975939827,2324487994,129334081,13975931831,2324109738
14500,2026-03-09 14:40:21.768,85426407,14475526331,2409278257,29141,14475514913,2412102050,58650798,14475506704,2415107073,1078,14475500480,2415863063,618713,14475493662,2416399139,556510,14475485544,2414693721,87792908,14475477490,2414238893,2990673,14475471178,2414109657,59885633,14475464836,2413482960,240723592,14475456803,2414668966,3001791,14475449000,2414766007,60477,14475441965,2415062718,63318266,14475434236,2415287082,1090395,14475427497,2413387194,2016,14475422267,2411596594,950576,14475415382,1204537466,468,14475407959,1205119571,319517116,14475400115,1808008381,57515,14475393253,2411318372,1632,14475386748,2412033420,708,14475380048,2411878267,85614240,14475371890,2410650718,58904252,14475363835,2408495952,128160017,14475356064,2408102780
