elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
5500,2026-03-08 21:56:23.579,98191510,5480073634,913814253,8032674,5480051779,914157138,65475600,5480047728,914450842,3847,5480044094,914446648,8629,5480039403,913818397,5127,5480033787,913719138,78363167,5480028180,913988541,20716653,5480022175,914244710,59653185,5480015758,913720449,320848,5480009636,913920860,20874590,5480002274,913128292,12830981,5479996081,912676677,3543656925,5479990541,912675932,16955905,5479984372,912396632,11448301,5479978418,912530732,38892,5479972355,456519817,48785,5479966365,457170065,33754250,5479960184,685472269,22430449,5479953133,913078449,9783936,5479946575,912833747,85985,5479940236,912505203,96151157,5479934200,912120110,94436222,5479927854,912870872,202764591,5479921839,913176539
6000,2026-03-08 21:56:24.079,25006280,5979261261,995174316,8706622,5979240608,994546640,669389,5979235197,994923698,3992,5979229911,995880031,7033,5979224024,996319748,5120,5979217260,997161061,78196560,5979211061,997965891,17385840,5979205087,998197668,102417572,5979198743,997659726,311634,5979192304,997853837,17966553,5979184968,997056130,9506860,5979178868,996645030,3167320999,5979172953,996559524,17147645,5979166817,996284422,12260454,5979160833,996439015,96694,5979154782,498516924,70406,5979148765,499096506,35454282,5979142560,748390287,23851470,5979135314,996895541,11124476,5979129044,996629876,74390,5979122693,996087998,68036354,5979116565,995721071,39806295,5979111189,995981310,63983601,5979106175,995328146
6500,2026-03-08 21:56:24.579,128253756,6478604878,1077723984,8105993,6478582896,1078096671,63550906,6478577395,1078924856,2891,6478572108,1079819103,10441,6478566196,1080273739,5285,6478559729,1081126483,14082404,6478553380,1081929638,20086003,6478547405,1082193644,679487,6478541299,1081655128,324866,6478534831,1081681539,20093301,6478527680,1080872903,9391393,6478521445,1080380478,3354501850,6478515618,1080249279,17145389,6478509414,1080139293,11321090,6478503538,1080243621,115299,6478497408,540419949,106282,6478491332,541039614,31637308,6478485371,811358632,22152161,6478479790,1080234172,9326937,6478474470,1078955556,190958,6478469350,1077389835,158108035,6478464127,1075987433,152031126,6478458105,1076394636,302155865,6478452089,1076827295
7000,2026-03-08 21:56:25.079,15048954,6977294327,1161505834,9118562,6977272255,1161911920,742183,6977266312,1162527300,3184,6977260874,1163400032,8573,6977255137,1163821419,5391,6977248291,1164628054,14107132,6977241877,1165670657,20928518,6977236206,1165914709,716637,6977229667,1165427304,371596,6977223098,1165522806,20018030,6977215860,1164755516,8779438,6977209555,1164224297,2410775145,6977203493,1164070008,11225243,6977197178,1163973231,7358869,6977192628,1163593340,407455,6977187859,580908039,193885,6977181890,581031701,35022394,6977175541,871287244,24019525,6977168222,1160693435,10826570,6977161458,1160196427,61723,6977154866,1159662478,43539498,6977148564,1159255037,15614646,6977142083,1160041923,15703531,6977135912,1160678372
7500,2026-03-08 21:56:25.579,89125779,7476501747,1245432860,8199752,7476479597,1245451260,57770236,7476473676,1245900779,3190,7476468384,1246741203,4609,7476462414,1247174487,5293,7476455519,1248442677,35169876,7476449398,1249630507,21106957,7476443211,1249900015,714500,7476436644,1249416625,426921,7476430086,1249510334,20598953,7476424351,1248202748,11438052,7476419153,1246668586,2981494120,7476414120,1245521244,13918290,7476408846,1244409362,9337934,7476402976,1244088430,168784,7476396703,622397676,122809,7476390475,623023868,34651491,7476384185,934262489,23037488,7476376763,1244658760,9880068,7476370258,1244150182,76623,7476363679,1243667079,81907621,7476357382,1243214774,77611013,7476350889,1244003755,169112150,7476344712,1244673634
8000,2026-03-08 21:56:26.079,14360319,7975798757,1329394439,8428917,7975776642,1329483802,943054,7975770789,1329863915,11270,7975765426,1330447849,11344,7975759898,1330918772,16860,7975753172,1332101965,14821106,7975748551,1332806296,21069259,7975743675,1332327224,14040615,7975738123,1330849800,388549,7975732817,1329939627,17448831,7975725552,1328680771,5037529,7975719266,1327902251,2130516497,7975713384,1327744723,11566534,7975707145,1327633214,9130833,7975701135,1327826899,347660,7975695054,664395959,146958,7975688907,665046771,38140595,7975682658,997246314,25276152,7975675394,1328627311,11159385,7975668703,1328112003,51070,7975662183,1327590944,29157497,7975655953,1327164036,934587,7975649560,1327972608,15206893,7975643455,1328648646
8500,2026-03-08 21:56:26.579,51828686,8474967572,1413129797,7009917,8474945584,1413211956,56758717,8474941275,1413240777,4324,8474937091,1412865369,6378,8474932028,1412337031,5375,8474926100,1412523102,94697621,8474919944,1413298118,17185184,8474913738,1413806562,76624537,8474907222,1413332500,357314,8474900722,1413423669,20544821,8474893413,1412648513,13201093,8474887085,1411881385,3571956622,8474881000,1411725035,17666273,8474874669,1411637227,11743157,8474868566,1411832303,97037,8474862245,706373444,3787,8474855990,707043092,36767067,8474849645,1060220707,24728182,8474842226,1412360696,12004348,8474835426,1411888960,1927,8474828802,1411115691,14790939,8474822808,1410703697,11075341,8474816320,1411560868,60556899,8474810123,1412172993
9000,2026-03-08 21:56:27.079,69923439,8973334675,1494100940,8328794,8973313690,1493244127,49350710,8973308145,1493338811,2912,8973302888,1494163293,7378,8973296951,1494635682,4943,8973290187,1495829909,14509721,8973283825,1497159627,21276517,8973277668,1497771714,20863017,8973271567,1497330360,291681,8973265116,1497432585,18831671,8973257726,1496647970,10298900,8973251643,1495866556,3153080994,8973245692,1495639290,15979907,8973239536,1495548379,10142467,8973233497,1495691811,199213,8973227372,748031964,65059,8973221235,748785205,36969545,8973214930,1122674649,24992455,8973207560,1495799097,11256015,8973200813,1495617566,80624,8973194240,1494604231,76127739,8973187993,1494417161,61070139,8973182362,1494695442,124385568,8973177300,1493984158
9500,2026-03-08 21:56:27.579,82322268,9472458785,1576545948,7957516,9472436966,1576666227,82300537,9472431012,1577249601,3715,9472425904,1578071154,6372,9472419992,1578676249,4874,9472413097,1579837991,70042439,9472406691,1581165771,20089053,9472400870,1581669847,35655814,9472394315,1581156358,322411,9472387793,1581281610,21339535,9472380264,1580465122,13306157,9472373927,1579762710,3604784472,9472367877,1579521735,17339078,9472361548,1579465806,10841685,9472355476,1579440074,138517,9472349178,789832043,69869,9472342922,790790073,37060716,9472338356,1186162282,24744347,9472332410,1579253823,11214732,9472326725,1578023321,106130,9472321215,1575741070,94358808,9472315140,1574062265,74737700,9472308648,1574878055,137372650,9472302465,1575229983
10000,2026-03-08 21:56:28.079,29000517,9970527152,1660000242,8449118,9970505076,1660225670,43563190,9970499101,1660962817,3612,9970493622,1661671465,9861,9970487627,1662136299,5232,9970480700,1663518314,93006676,9970474240,1664986222,19305378,9970468091,1665321101,95108442,9970461646,1664780077,315943,9970455110,1664922381,17294547,9970447612,1664043539,7376276,9970441250,1663557748,2887048205,9970435460,1663443455,15877147,9970430813,1662839751,11083059,9970426095,1661819993,88324,9970420070,829808485,5196,9970413791,830804946,37137726,9970407438,1246411577,24214713,9970399991,1660475640,11757242,9970393602,1660193584,1015,9970387008,1658872273,14421410,9970380678,1657632851,675715,9970374165,1658227427,16774014,9970367956,1658653693
10500,2026-03-08 21:56:28.579,42591540,10468882035,1743762879,7495102,10468859939,1743983530,57476023,10468853986,1744738833,2998,10468848506,1745506826,7656,10468842541,1746073395,4661,10468835939,1747407089,55464476,10468829497,1748536583,20638156,10468823357,1748758048,36166943,10468816772,1748217282,362186,10468811892,1747825516,17311616,10468805591,1746181225,7268156,10468800206,1744852818,2834792844,10468795181,1743751997,15581007,10468789058,1743273984,11228837,10468782945,1743321457,179091,10468776634,871798757,72580,10468770366,872490599,37030786,10468764056,1309142154,24847006,10468756629,1744173127,11746843,10468749847,1743664899,1375,10468743245,1742589971,14517332,10468737128,1741288159,3520892,10468730620,1741914994,50216466,10468724461,1742453951
11000,2026-03-08 21:56:29.079,75157361,10967306671,1827223120,6963611,10967284489,1827397405,115145890,10967278522,1828386019,4868,10967273057,1829100986,8984,10967267261,1829826173,4840,10967261812,1830652584,144613215,10967256569,1830822458,20482135,10967251415,1829968237,91966742,10967245769,1828509972,364782,10967239426,1828200126,20151803,10967232138,1827561820,11387081,10967225782,1827378935,3585388929,10967219712,1827111841,17511809,10967213386,1827113613,11917515,10967207277,1827147770,21343,10967201056,913603744,1151,10967194788,914316957,35845717,10967188923,1371825756,23525087,10967181827,1827859510,11333601,10967175725,1827399444,2414,10967169721,1826328539,24954407,10967163540,1825169212,24029903,10967157197,1825508241,93253112,10967151027,1826174342
11500,2026-03-08 21:56:29.579,127000584,11466058083,1911139229,9051793,11466037295,1910746227,117966875,11466032607,1910706956,3768,11466028137,1910525965,5348,11466023069,1910223946,4788,11466017473,1910850947,70669078,11466011949,1911702476,25503069,11466006806,1911865468,45826430,11466001234,1911317603,315329,11465996003,1911691557,25851065,11465988623,1911429726,15615400,11465982861,1911187541,3808478812,11465977114,1911031173,18354397,11465970855,1911097469,11760071,11465964748,1911103460,152601,11465958404,955586513,81855,11465952139,956294725,44186505,11465945782,1434755987,28187486,11465938333,1911788030,13039485,11465931533,1911367991,109342,11465924921,1910065608,108106364,11465918601,1908956379,108163783,11465912127,1909301959,231917827,11465905928,1909843691
12000,2026-03-08 21:56:30.079,53995081,11964878831,1991561769,7250518,11964856967,1991230533,60141398,11964851032,1992212390,3001,11964845607,1993037587,4806,11964840466,1993759210,5224,11964834147,1994566948,45315195,11964828173,1995433764,21158146,11964822072,1995601258,15660392,11964815629,1995036369,422292,11964809335,1995635123,19171861,11964802308,1995098388,9864273,11964796061,1994847604,3046600204,11964789989,1994752420,15400321,11964783638,1994850585,10595230,11964777518,1995087423,234468,11964771289,997571409,100147,11964765026,998063142,33179467,11964758655,1497476322,23078379,11964751205,1995276312,10538102,11964744413,1994828620,69438,11964737789,1993767579,54878603,11964732193,1992213919,40619615,11964726709,1991768828,95016565,11964721545,1991318570
12500,2026-03-08 21:56:30.579,67757758,12463877428,2074676624,7825028,12463855471,2074753585,53242765,12463849535,2075707709,3331,12463844013,2076504270,6941,12463838113,2077599602,6008,12463831237,2078449600,70355161,12463824798,2079330382,20376331,12463818601,2079611414,59033696,12463812006,2079027281,297897,12463805416,2079659047,18252271,12463798513,2079090780,10093639,12463792390,2078845718,3276226659,12463786442,2078715411,17415506,12463780501,2078772892,11964012,12463774835,2079049003,42874,12463769124,1039559003,52250,12463762936,1040036699,33965932,12463759101,1559905331,22347973,12463753088,2077400246,9668816,12463747318,2075979735,72266,12463741693,2073930896,72358682,12463735626,2072427804,55617870,12463729106,2073295004,121810579,12463722911,2073766275
13000,2026-03-08 21:56:31.079,14666454,12963238317,2158371494,8723055,12963216744,2158221447,742644,12963210953,2159451852,3138,12963205869,2160264929,4852,12963200212,2161364445,5395,12963193796,2162436760,23851883,12963187798,2163341163,19583444,12963181730,2163590151,36808071,12963175799,2163011300,393776,12963169284,2163643811,18483332,12963161776,2163080229,10306073,12963155446,2162823970,2862006574,12963149396,2162710418,13560279,12963145017,2162275930,9077890,12963140171,2161481885,287673,12963134174,1079502943,130515,12963127954,1080034997,32807523,12963121672,1620423601,23042824,12963114273,2158909727,10868811,12963107518,2158484858,78869,12963100947,2157394662,52620873,12963094925,2156375282,25297738,12963088435,2156964858,39144442,12963082261,2157440290
13500,2026-03-08 21:56:31.579,22077864,13462066138,2242373407,8122748,13462044427,2242145453,35965664,13462038907,2243332349,5668,13462033538,2244129109,6247,13462027608,2245138176,5136,13462021600,2246269398,125606879,13462015298,2247186310,18778058,13462009142,2247456726,115818193,13462002782,2246964777,381417,13461997978,2246963511,19440599,13461991782,2245273946,11841776,13461986577,2243736716,3348228227,13461981511,2242634244,17242400,13461975499,2242364715,11679598,13461969600,2242712173,79611,13461963338,1121436038,25213,13461957602,1121746601,36745492,13461951302,1683092113,24330506,13461943942,2242593657,11382783,13461937211,2242204357,1015,13461930703,2241366695,13902098,13461924467,2240387416,708648,13461918004,2240953975,15054520,13461911855,2241449739
14000,2026-03-08 21:56:32.079,79181574,13961700323,2326272786,8466592,13961678544,2325950840,55288266,13961672612,2327227502,21530,13961667082,2328010260,36867,13961661081,2328977140,30827,13961655576,2329701500,30022153,13961650275,2329596980,19074391,13961645038,2328861327,34746964,13961639780,2327399346,406205,13961633376,2327489849,19115350,13961625821,2326798349,9591237,13961619475,2326276429,3252124619,13961613396,2326150316,16756471,13961607139,2326347733,10696018,13961601373,2326621816,236984,13961595204,1163308762,93806,13961588965,1163727215,32115669,13961582613,1746071784,22235694,13961575186,2326581956,10179561,13961568412,2326209854,101551,13961561774,2325385667,96666649,13961555749,2324384666,80231818,13961549284,2324852921,173810334,13961543680,2325371073
14500,2026-03-08 21:56:32.579,69867458,14461035170,2410198308,8627143,14461030118,2409391759,53662931,14461025351,2409666461,3276,14461020923,2409497209,5443,14461015932,2409493290,5375,14461009333,2410252520,67177136,14461002909,2410638715,18375533,14460996813,2410896489,66908718,14460990320,2410427617,436674,14460983753,2410924340,16296625,14460976198,2410763224,6420517,14460969985,2410203741,2690659642,14460963912,2410096632,15125908,14460957597,2410329110,10878846,14460951635,2410585214,140314,14460945381,1205296912,33306,14460939143,1205719112,38012198,14460932798,1809055072,25060733,14460925392,2410521282,12044800,14460918609,2410154561,2388,14460912005,2409346605,27228275,14460905715,2408339395,26550790,14460899227,2408850455,97129255,14460893047,2409348261
15000,2026-03-08 21:56:33.079,106268415,14959522386,2490579845,8823793,14959501127,2489787706,37419941,14959495507,2490980975,3128,14959490592,2491544269,5899,14959484771,2492585409,4942,14959477896,2493856399,15075937,14959471562,2494344521,21365693,14959465413,2494859555,726516,14959459408,2494044830,395331,14959452986,2494584160,20574329,14959445549,2494364367,13100306,14959439358,2493735077,3652884992,14959433416,2493932716,17926196,14959427244,2493930215,11633835,14959421425,2494236645,137967,14959415325,1247235872,96992,14959409262,1247589651,31310754,14959402985,1871907971,21156384,14959395633,2494363138,7120770,14959388886,2493995885,192222,14959382303,2493226985,171846226,14959376892,2491715948,152438188,14959371641,2491232391,262052647,14959366627,2490801401
15500,2026-03-08 21:56:33.579,14759988,15457918898,2574012473,8948873,15457896768,2573633759,8009259,15457890790,2575594240,4530,15457885315,2576224743,9255,15457879355,2577111507,6252,15457872521,2578393266,73226851,15457866078,2578101040,19478004,15457859965,2578347859,68602329,15457853510,2577635718,305042,15457846923,2578209860,19705080,15457839339,2577905957,8947292,15457832972,2577543497,2962371196,15457826894,2577828256,14980930,15457820549,2577775120,10001508,15457814803,2578173920,234787,15457808459,1289160797,88096,15457803865,1288956864,34634125,15457798760,1933229630,23376641,15457792626,2575709704,10847148,15457786882,2574148597,59268,15457780872,2572866688,46138170,15457774581,2571930238,18336774,15457768035,2572427801,22389490,15457761832,2573175219
16000,2026-03-08 21:56:34.079,14919241,15956562779,2657809736,8200346,15956540676,2657432134,30328211,15956534735,2659337234,4330,15956529290,2660073963,8371,15956523335,2660993700,5334,15956516451,2662048295,72967209,15956510049,2661666018,19943213,15956503940,2661994457,60497264,15956497386,2661228903,374288,15956490839,2661957250,21483638,15956483352,2661814031,13068998,15956477015,2661417180,3606473205,15956472733,2661201364,16770796,15956467634,2660023316,10069358,15956462638,2659328895,189438,15956456975,1329070608,74618,15956450843,1329452221,35970066,15956444945,1994639788,24549995,15956437929,2658116904,11338453,15956431667,2657550083,57882,15956425128,2656647326,45188555,15956419389,2655794847,17495005,15956413225,2656289099,18750298,15956407049,2656853568
16500,2026-03-08 21:56:34.579,14990634,16455706887,2741810824,8851889,16455684786,2741430151,1047844,16455678811,2743277466,12666,16455673355,2743848629,27410,16455667394,2744790273,19399,16455660526,2745832830,15281731,16455654085,2745457018,21803408,16455647883,2745963957,24339512,16455656067,2744628483,411100,16455650580,2744381505,15812238,16455644038,2743231650,2706554,16455638644,2741874479,1883648720,16455632781,2741673350,11564378,16455626475,2741216484,9124615,16455620376,2741555105,400713,16455614116,1370859361,143603,16455607852,1371189083,37816004,16455601502,2057378547,25015307,16455594080,2741854386,11683378,16455587301,2741557305,7223,16455580982,2740639976,15090456,16455574740,2739787708,1095887,16455568237,2740329041,16096087,16455562037,2740806368
17000,2026-03-08 21:56:35.079,41972756,16954534700,2825777006,9187929,16954512711,2825404065,710647,16954506948,2826984644,2908,16954501552,2827582647,4052,16954497664,2827986016,4922,16954492051,2828039356,31521964,16954486837,2826902218,18613021,16954482028,2826379905,45122131,16954475848,2825089091,457863,16954469665,2825834070,19223387,16954462349,2825630851,11373111,16954456190,2825306636,3338565812,16954450494,2825629835,16583318,16954444297,2825159627,10558998,16954438359,2825551714,160412,16954432171,1412580762,112307,16954426061,1412729620,36140324,16954419888,2119875946,23660729,16954412612,2825352822,9366965,16954405967,2825330764,111732,16954399538,2824346016,90918226,16954393434,2823537415,61115574,16954387065,2824093837,99223924,16954381031,2824550360
17500,2026-03-08 21:56:35.579,44753265,17453613933,2909293827,8432777,17453593210,2907862468,6072108,17453588321,2908474155,3997,17453583931,2908079731,5550,17453578280,2908507218,4912,17453571835,2909601392,62472886,17453565503,2909452902,18524366,17453559386,2909850477,55097396,17453552834,2908979187,456850,17453546334,2909699501,21479592,17453538932,2909515498,12602365,17453532781,2909270749,3510163019,17453526742,2909345847,17175293,17453520450,2908720915,11441515,17453514402,2908842358,164843,17453508072,1454255581,135380,17453501861,1454626164,28785292,17453508884,2182759660,21087108,17453502378,2909230724,8342648,17453496480,2909312646,144569,17453490751,2908320536,116450395,17453485613,2907535181,82679698,17453479264,2908072684,132980891,17453474047,2908499580
